index,text_a,text_b,preferred_text
3888,"import sys
input = sys.stdin.readline

N = int(input())
A = [list(map(int, input().split())) for _ in range(N)]
B = [A[i][0] for i in range(N)]
A = A[0]

mex = [[0]*3 for _ in range(3)]
mex[0][1] = mex[1][0] = 1
mex[0][2] = mex[2][0] = 1
mex[1][2] = mex[2][1] = 0

C = [[0]*3 for _ in range(N+1)]
D = [[0]*3 for _ in range(N+1)]
for i in range(N):
    for j in range(3):
        C[i+1][j] = C[i][j] + (A[i] == j)
        D[i+1][j] = D[i][j] + (B[i] == j)

dp = [[0]*3 for _ in range(3)]
for i in range(N):
    ndp = [[0]*3 for _ in range(3)]
    for j in range(3):
        for k in range(3):
            for l in range(3):
                for m in range(3):
                    if mex[j][k] == l and mex[l][m] == j:
                        cnt = [C[i+1][j] - C[i][l], D[i+1][j] - D[i][l], N - C[i+1][j] - D[i+1][j] + C[i][l] + D[i][l]]
                        ndp[k][m] = max(ndp[k][m], dp[j][k] + cnt[0] + cnt[1] + cnt[2])
    dp = ndp

print(N*N - max(max(dp)))
","def met(x,y):
  if x*y>0:return 0
  if (x+y)%2==0:return 1
  return 2
def main0(n,a0,a1):
  ret=[0]*3
  mat=[[0]*n for _ in range(n)]
  for i in range(1,n):
    mat[0][i]=a0[i]
    mat[i][0]=a1[i-1]
    ret[a1[i-1]]+=1
    ret[a0[i]]+=1
  mat[0][0]=a0[0]
  ret[a0[0]]+=1
  for j in range(1,n):
    for i in range(1,n):
      mat[i][j]=met(mat[i][j-1],mat[i-1][j])
      ret[mat[i][j]]+=1
  #for x in mat:print(*x)
  return ret

def main1(n,a0,a1):
  ret=[0]*3

  a1=[a0[0]]+a1
  for i in range(1,n):
    ret[a1[i]]+=1
    ret[a0[i]]+=1
  ret[a0[0]]+=1

  b0,b1=[a1[1]],[a0[1]]
  for i in range(1,n):
    b0.append(met(b0[-1],a0[i]))
    b1.append(met(b1[-1],a1[i]))
    ret[b0[-1]]+=1
    ret[b1[-1]]+=1
  ret[b0[1]]-=1

  c0=[a1[2],b1[2]]
  c1=[a0[2],b0[2]]
  for i in range(2,n):
    c0.append(met(c0[-1],b0[i]))
    c1.append(met(c1[-1],b1[i]))
    ret[c0[-1]]+=1
    ret[c1[-1]]+=1
  ret[c0[2]]-=1

  d0=[a1[3],b1[3],c1[3]]
  d1=[a0[3],b0[3],c0[3]]
  for i in range(3,n):
    d0.append(met(d0[-1],c0[i]))
    d1.append(met(d1[-1],c1[i]))
    ret[d0[-1]]+=1
    ret[d1[-1]]+=1
  ret[d0[3]]-=1

  for i in range(4,n):
    ret[d0[i]]+=n-i-1
    ret[d1[i]]+=n-i-1
  ret[d0[3]]+=n-4
  """"""
  print(*a0)
  print(*b0)
  print(*c0)
  print(*d0)
  for i in range(4,n):
    print(a1[i],b1[i],c1[i],d1[i])
  """"""
  return ret


n=int(input())
a0=list(map(int,input().split()))
a1=[int(input()) for _ in range(n-1)]
if n<10:
  ret=main0(n,a0,a1)
else:
  ret=main1(n,a0,a1)
print((*ret))
",text_b
3889,"n = int(input())
s = input()
counts = [0]*26
for i in range(n):
    counts[ord(s[i])-97] += 1
if n == 1 or max(counts) >= 2:
    print(""Yes"")
else:
    print(""No"")
","import collections

n = int(input())
s = collections.Counter(input())
print('Yes' if n == 1 or max(s.values()) > 1 else 'No')
",text_b
3890,"def main():
    n, k = map(int, input().split())
    MOD = 10**9 + 7
    ans = pow(k, k - 1, MOD) * pow(n - k, n - k, MOD) % MOD
    print(ans)

main()
","n,k=list(map(int,input().split()))
M=10**9+7
print(k**~-k*pow(n-k,n-k,M)%M)
",text_b
3891,"n, m = map(int, input().split())
table = [list(input()) for _ in range(n)]
x1 = y1 = 115
x2 = y2 = -1
for i in range(n):
    for j in range(m):
        if table[i][j] == 'B':
            x1 = min(x1, i)
            y1 = min(y1, j)
            x2 = max(x2, i)
            y2 = max(y2, j)
print((x1 + x2) // 2 + 1, (y1 + y2) // 2 + 1)
","n, m = map(int, input().split())
vert = []
gor = []
for i in range(n):
    s = input()
    for j in range(m):
        if s[j] == 'B':
            vert.append(i)
            gor.append(j)
vert.sort()
gor.sort()
print(vert[len(vert) // 2] + 1, gor[len(gor) // 2] + 1)",text_b
3892,"from sys import stdin, stdout
from collections import defaultdict
n, m = map(int, stdin.readline().split())
a = [0]*n
b = [0]*n
c = [0]*n
d = defaultdict(list)
for _ in range(m):
    x, y = map(int, stdin.readline().split())
    x -= 1
    y -= 1
    a[x] += 1
    d[x].append((y-x+n)%n)
for i in range(n):
    if d[i]:
        d[i].sort()
        b[i] = d[i][0]
        c[i] = d[i][-1]
maxi = max(a[i]*n+c[i] for i in range(n))
for i in range(n):
    if a[i]:
        stdout.write(str(max(maxi-b[i], (a[i]-1)*n+c[i]))+' ')
    else:
        stdout.write(str(maxi)+' ')
","
import sys
#sys.stdin=open(""data.txt"")
input=sys.stdin.readline
mii=lambda:list(map(int,input().split()))

n,m=mii()
a=[[] for _ in range(n)]
c=[123456 for _ in range(n)]
for _ in range(m):
    u,v=mii()
    u%=n
    v%=n
    if v<u: v+=n
    a[u].append(v)
    if c[u]>v: c[u]=v

ans=[]
for i in list(range(1,n))+[0]:
    out=0
    for j in range(i,n):
        if not a[j]: continue
        tmp=(j-i)+(len(a[j])-1)*n+(c[j]-j)
        out=max(out,tmp)
        #print(1,i,j,tmp)
    for j in range(i):
        if not a[j]: continue
        tmp=(j+n-i)+(len(a[j])-1)*n+(c[j]-j)
        out=max(out,tmp)
        #print(2,i,j,tmp)
    ans.append(out)
print("" "".join(map(str,ans)))
",text_b
3893,"x1, y1 = map(int, input().split())
x2, y2 = map(int, input().split())
n = int(input())
lines = [list(map(int, input().split())) for _ in range(n)]
home_blocks = [a*x1 + b*y1 + c > 0 for a, b, c in lines]
university_blocks = [a*x2 + b*y2 + c > 0 for a, b, c in lines]
steps = sum(h != u for h, u in zip(home_blocks, university_blocks))
print(steps)
","""""""
Codeforces Contest 284 Div 1 Problem A

Author  : chaotic_iak
Language: Python 3.4.2
""""""

################################################### SOLUTION

def main():
    x1,y1 = read()
    x2,y2 = read()
    n, = read()
    ct = 0
    for i in range(n):
        a,b,c = read()
        if (a*x1+b*y1+c)*(a*x2+b*y2+c) < 0: ct += 1
    print(ct)

#################################################### HELPERS



def read(mode=2):
    # 0: String
    # 1: List of strings
    # 2: List of integers
    inputs = input().strip()
    if mode == 0: return inputs
    if mode == 1: return inputs.split()
    if mode == 2: return list(map(int, inputs.split()))

def write(s=""\n""):
    if s is None: s = """"
    if isinstance(s, list): s = "" "".join(map(str, s))
    s = str(s)
    print(s, end="""")

write(main())",text_b
3894,"def solve():
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    if k % 2 == 0:
        f = [0, 1, 0, 1, 2, 0, 2, 0]
        for i in range(8, 100005):
            if i % 2 == 0:
                f.append(1)
            else:
                f.append(0)
    else:
        f = [0, 1, 2, 0, 1, 2, 0, 1]
        for i in range(8, 100005):
            if i % 2 == 0:
                f.append(i - 2)
            else:
                f.append(0)
    xor = 0
    for i in range(n):
        if a[i] < 100005:
            xor ^= f[a[i]]
        else:
            xor ^= f[a[i] % 2]
    if xor == 0:
        print(""Nicky"")
    else:
        print(""Kevin"")

solve()
","def grundy(n, k):
    if k % 2 == 0:
        if n <= 2:
            return n
        else:
            return n % 2 == 0
    else:
        if n <= 4:
            return [0, 1, 0, 1, 2][n]
        elif n % 2 == 1:
            return 0
        else:
            return 2 if grundy(n // 2, k) == 1 else 1


def __starting_point():
    n, k = list(map(int, input().split()))
    xList = list(map(int, input().split()))
    res = 0
    for x in xList:
        res ^= grundy(x, k)
    print(""Kevin"" if res else ""Nicky"")


__starting_point()",text_b
3895,"n = int(input())
f = list(map(int, input().split()))
f = [x-1 for x in f]
g = [-1]*n
h = [-1]*n
m = 0
for i in range(n):
    if h[f[i]] == -1:
        h[f[i]] = m
        m += 1
    g[i] = h[f[i]]
for i in range(m):
    if h[i] == -1:
        print(-1)
        exit(0)
print(m)
for i in range(n):
    print(g[i]+1, end=' ')
print()
for i in range(m):
    print(h[i]+1, end=' ')
","n = int(input())
f = [int(x) - 1 for x in input().split()]
p = [-1] * n
g = [0] * n
h = [0] * n
m = 0
for i in range(n):
    if f[i] == i:
        p[i] = m
        h[m] = i + 1
        m += 1

h = h[:m]

for i in range(n):
    if p[f[i]] == -1:
        print(-1)
        return
    g[i] = p[f[i]] + 1

print(m)
print("" "".join([str(x) for x in g]))
print("" "".join([str(x) for x in h]))

",text_b
3896,"MOD = 10**9 + 7
x = input().strip()
n = len(x)
x = int(x, 2)
ans = 0
for i in range(n):
    if (x >> i) & 1:
        ans += pow(2, i+1, MOD)
        ans %= MOD
print((ans * pow(2, n-1, MOD)) % MOD)
","M = 10 ** 9 + 7
def solve1(x):
    n = len(x)
    x = int(x, 2)
    ans = 0
    for a in range(2 ** n):
        for c in range(2 ** n):
            b = a ^ x
            d = c ^ x
            if a < c and b > d:
                ans += 1
    return ans % M

def solve2(x):
    return int(x, 2) * pow(2, (len(x) - 1), M) % M

x = input()
# print(solve1(x))
print(solve2(x))


",text_b
3897,"from collections import Counter
from math import sqrt
from sys import stdin, stdout

MOD = 10**9 + 7
MAX = 10**4 + 10
fact = [1] * MAX
inv = [1] * MAX
invfact = [1] * MAX

def power(a, b):
    res = 1
    while b:
        if b & 1:
            res = res * a % MOD
        a = a * a % MOD
        b >>= 1
    return res

def C(n, k):
    if k > n or k < 0:
        return 0
    return fact[n] * invfact[k] % MOD * invfact[n - k] % MOD

for i in range(1, MAX):
    fact[i] = i * fact[i - 1] % MOD
    inv[i] = power(i, MOD - 2)
    invfact[i] = inv[i] * invfact[i - 1] % MOD

n = int(stdin.readline())
a = list(map(int, stdin.readline().split()))
m = 1
for x in a:
    m *= x
factors = Counter()
for i in range(2, int(sqrt(m)) + 1):
    while m % i == 0:
        factors[i] += 1
        m //= i
if m > 1:
    factors[m] += 1
res = 1
for x in factors.values():
    res = res * C(x + n - 1, n - 1) % MOD
stdout.write(str(res))
","from collections import defaultdict
m = 1000000007

f = [0] * 15001
f[0] = 1
for i in range(1, 15001): f[i] = (f[i - 1] * i) % m

def c(n, k): return (f[n] * pow((f[k] * f[n - k]) % m, m - 2, m)) % m
def prime(n):
    m = int(n ** 0.5) + 1
    t = [1] * (n + 1)
    for i in range(3, m):
        if t[i]: t[i * i :: 2 * i] = [0] * ((n - i * i) // (2 * i) + 1)
    return [2] + [i for i in range(3, n + 1, 2) if t[i]]

p = prime(31650)
s = defaultdict(int)

def g(n):
    for j in p:
        while n % j == 0:
            n //= j
            s[j] += 1
        if j * j > n:
            s[n] += 1
            break

n = int(input()) - 1
a = list(map(int, input().split()))

for i in a: g(i)
if 1 in s: s.pop(1)

d = 1
for k in list(s.values()): d = (d * c(k + n, n)) % m
print(d)
",text_b
3898,"n = int(input())
a = list(map(int, input().split()))
b = list(map(int, input().split()))
a0 = a.index(0)
b0 = b.index(0)
a = a[a0:] + a[:a0]
b = b[b0:] + b[:b0]
if a == b or a == b[::-1]:
    print(""YES"")
else:
    print(""NO"")
","#!/usr/bin/env python3
n = int(input())
a = list(map(int,input().split()))
b = list(map(int,input().split()))
if n <= 3:
    print('YES')
else:
    a.remove(0)
    b.remove(0)
    i = a.index(1)
    a = a[i:] + a[:i]
    i = b.index(1)
    b = b[i:] + b[:i]
    print(['NO','YES'][a == b])
",text_b
3899,"import math
from heapq import *
def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    tasks = sorted([(a[i], b[i]) for i in range(n)], reverse=True)
    l = 0
    r = 10**11
    while r - l > 1:
        mid = (l + r) // 2
        q = []
        cur = 0
        for i in range(n):
            while len(q) > 0 and cur + q[0] <= tasks[i][1]:
                cur += heappop(q)
            heappush(q, tasks[i][1] - cur)
            cur = tasks[i][1]
            if len(q) > 0 and q[0] < 0:
                cur += heappop(q)
        while len(q) > 0:
            cur += heappop(q)
        if cur * mid <= sum(a[i] * b[i] for i in range(n)):
            r = mid
        else:
            l = mid
    print(math.ceil(r * 1000))

solve()
","#     Codeforces Round #488 by NEAR (Div. 2)
import collections
from functools import cmp_to_key
#key=cmp_to_key(lambda x,y: 1 if x not in y else -1 )
import math
import sys
def getIntList():
    return list(map(int, input().split()))    

import bisect 

def makePair(z):
    return  [(z[i], z[i+1]) for i in range(0,len(z),2) ]
            
N, =  getIntList()
za = getIntList() 
zb = getIntList()
 
sa = set(za)

xa = list(sa)
xa.sort(reverse = True)

zz = [(t, sorted([zb[i]  for i in range(N) if za[i] == t]) )  for t in xa ]
#print(zz)


lastdp = [[] for i in range(52)]
lastdp[0] = [(0,0)]


def addres(z, t):
    if len(z) ==0:
        z.append(t)
        return
    i = bisect.bisect_right(z,t)
    if i>0 and z[i-1][1] >= t[1]: return
    if i<len(z) and t[1] >= z[i][1]:
        z[i] = t
        return
    z.insert(i,t)
    

for x in zz:
    nowdp  = [[] for i in range(52)]
    for i in range(len(lastdp)):
        tz = lastdp[i]
        if len( tz ) ==0 : continue
        num = len(x[1])
        hide = min(i, num )
        
        tb = sum(x[1])
        acc =0;
        
        for j in range(hide + 1):
            la = x[0] * (num-j)
            lb = tb - acc
            if j<num: acc += x[1][j]
            for t in tz:
                # t = (0,0)
                tr = (t[0] + la, t[1] + lb)
                addres(nowdp[ i -j + num -j] ,tr)
    lastdp = nowdp
    #print(lastdp)

res = 10 ** 20
for x in lastdp:
    for y in x:
        t = math.ceil(y[0] *1000   /  y[1] )
        res = min( res,t)

print(res)
",text_b
3900,"import sys
from collections import defaultdict
from bisect import bisect_right

n, p = map(int, input().split())
a = [0] * n
b = [0] * n
cnt = defaultdict(int)
cnt2 = [0] * (n + 1)
for i in range(n):
    x, y = map(int, input().split())
    if x > y:
        x, y = y, x
    a[i] = x - 1
    b[i] = y - 1
    cnt[(x - 1, y - 1)] += 1
a.sort()
b.sort()
res = 0
for x, y in cnt.keys():
    cnt2[cnt[(x, y)]] += 1
    res += bisect_right(a, y - 1) - cnt[(x, y)]
for i in range(n, 0, -1):
    cnt2[i - 1] += cnt2[i]
for x, y in cnt.keys():
    if cnt[(x, y)] < p:
        res -= cnt2[p - cnt[(x, y)]]
    if cnt[(x, y)] + bisect_right(a, x - 1) >= p and cnt[(x, y)] + bisect_right(a, y - 1) < p:
        res += 1
print(res)
","from collections import defaultdict
from bisect import bisect_left as lower
import sys
input = sys.stdin.readline
def put():
    return list(map(int, input().split()))

try:
    n,m = put()
    cnt, mp, ans = [0]*n, defaultdict(), [0]*n
    for _ in range(n):
        x,y = put()
        x,y = x-1,y-1
        key = (min(x,y), max(x,y))
        if key in mp:
            mp[key]+=1
        else:
            mp[key]=1
        cnt[x]+=1
        cnt[y]+=1

except:
    print('lol')

for (x,y),val in list(mp.items()):
    if cnt[x]+cnt[y]>= m and cnt[x]+cnt[y]-val<m:
        ans[x]-=1
        ans[y]-=1


scnt = cnt.copy()
scnt.sort()
for i in range(n):
    ans[i]+= n-lower(scnt, m-cnt[i])
    if 2*cnt[i]>=m:
        ans[i]-=1

print(sum(ans)//2)
",text_b
3901,"from math import gcd
from sys import stdin, stdout

def solve():
    n = int(stdin.readline())
    a = list(map(int, stdin.readline().split()))
    if 1 in a:
        stdout.write(str(n - a.count(1)) + '\n')
        return
    ans = float('inf')
    for i in range(n):
        g = a[i]
        for j in range(i + 1, n):
            g = gcd(g, a[j])
            if g == 1:
                ans = min(ans, j - i)
                break
    if ans == float('inf'):
        stdout.write('-1\n')
    else:
        stdout.write(str(ans + n - 1) + '\n')

solve()
","def gcd(a, b):
    while b:
        a, b = b, a%b
    return a

def gcda(a):
    ans = a[0]
    for i in range(1, len(a)):
        ans = gcd(a[i], ans)
    return ans

n = int(input())
a = list(map(int, input().split()))
if 1 in a:
    print(sum([1 for i in a if i != 1]))
    return
    
if gcda(a) != 1:
    print(-1)
    return

mr=n+1
for i in range(n):
    g = a[i]
    for j in range(i+1, n):
        g = gcd(g, a[j])
        if g == 1:
            mr = min(mr, j-i)
            break
            
print(mr + n - 1)    ",text_b
3902,"s = input()
n = len(s)
dp = [[0]*n for _ in range(4)]
dp[2][n-2] = dp[3][n-3] = 1
suffixes = set([s[n-2:], s[n-3:]])
for i in range(n-4, -1, -1):
    if s[i:i+2] != s[i+2:i+4]:
        dp[2][i] = dp[2][i+2] or dp[3][i+2]
    if s[i:i+3] != s[i+3:i+6]:
        dp[3][i] = dp[2][i+3] or dp[3][i+3]
    if dp[2][i]:
        suffixes.add(s[i:i+2])
    if dp[3][i]:
        suffixes.add(s[i:i+3])
suffixes = sorted(list(suffixes))
print(len(suffixes))
for suffix in suffixes:
    print(suffix)
","s = input()
s = s[5:]

if len(s) < 2:
    print(0)
elif len(s) == 2:
    print(1)
    print(s)
elif len(s) == 3:
    print(2)
    for suff in sorted([s, s[-2:]]):
        print(suff)
else:
    D = [[False for _ in range(2)] for _ in range(len(s))]

    suffixes = { s[-2:], s[-3:] }

    D[-2][0] = True
    D[-3][1] = True

    for i in range(len(s) - 4, -1, -1):
        if (s[i:i+2] != s[i+2:i+4] and D[i+2][0]) or D[i+2][1]:
            D[i][0] = True
            suffixes |= { s[i:i+2] }
        if (i <= len(s) - 6 and s[i:i+3] != s[i+3:i+6] and D[i+3][1]) or D[i+3][0]:
            D[i][1] = True
            suffixes |= { s[i:i+3] }

    print(len(suffixes))
    for suffix in sorted(suffixes):
        print(suffix)
",text_b
3903,"from collections import deque
from sys import stdin, stdout

dx = [-1, 0, 1, 0]
dy = [0, 1, 0, -1]

def bfs(x, y, z):
    d = [[-1]*m for _ in range(n)]
    d[x][y] = 0
    q = deque()
    q.append((x, y))
    while q:
        x, y = q.popleft()
        for i in range(4):
            nx, ny = x + dx[i], y + dy[i]
            if nx>=0 and nx<n and ny>=0 and ny<m and d[nx][ny]==-1 and s[nx][ny]!='#':
                d[nx][ny] = d[x][y] + 1
                q.append((nx, ny))
    for i in range(n):
        for j in range(m):
            if s[i][j] == '.':
                dist[z][i][j] = d[i][j]
            elif s[i][j] == '1':
                dist[z][0][0] = min(dist[z][0][0], d[i][j])
            elif s[i][j] == '2':
                dist[z][0][1] = min(dist[z][0][1], d[i][j])
            elif s[i][j] == '3':
                dist[z][0][2] = min(dist[z][0][2], d[i][j])
    return d

n, m = map(int, stdin.readline().split())
s = [list(stdin.readline().strip()) for _ in range(n)]
dist = [[[1e9]*3 for _ in range(m)] for _ in range(3)]
for i in range(n):
    for j in range(m):
        if s[i][j] == '1':
            d1 = bfs(i, j, 0)
        elif s[i][j] == '2':
            d2 = bfs(i, j, 1)
        elif s[i][j] == '3':
            d3 = bfs(i, j, 2)
res = min(dist[0][0][1] + dist[0][0][2], dist[1][0][0] + dist[1][0][2], dist[2][0][0] + dist[2][0][1])
for i in range(n):
    for j in range(m):
        if s[i][j] == '.':
            res = min(res, dist[0][i][j] + dist[1][i][j] + dist[2][i][j] - 2)
if res >= 1e9:
    stdout.write('-1\n')
else:
    stdout.write(str(res) + '\n')
","#!/usr/bin/env python3
#
# Three States
#
import sys, os
from collections import deque
from pprint import pprint

def read_ints(): return list(map(int, input().split()))
def read_str(): return input().strip()

n, m = read_ints()
s = [read_str() for _ in range(n)]

t = [set(), set(), set()]

for i in range(n):
	for j in range(m):
		if s[i][j] in '123':
			for ii, jj in [(i + 1, j), (i - 1, j), (i, j + 1), (i, j - 1)]:
				if 0 <= ii < n and 0 <= jj < m:
					if s[ii][jj] in '123.' and s[i][j] != s[ii][jj]:
						t[int(s[i][j]) - 1].add((i, j))
						break

z = [[[1e18] * 3 for j in range(m)] for i in range(n)]
ans = 1e18
for root in range(3):
	q = deque()
	vi = [[False] * m for _ in range(n)]
	for i, j in t[root]:
		q.append((i, j, 0))
		vi[i][j] = True
		z[i][j][root] = 0
	dist = [1e18] * 3
	dist[root] = 0
	while q:
		i, j, d = q.popleft()
		for ii, jj in [(i + 1, j), (i - 1, j), (i, j + 1), (i, j - 1)]:
			if 0 <= ii < n and 0 <= jj < m and not vi[ii][jj]:
				if s[ii][jj] == '.':
					vi[ii][jj] = True
					q.append((ii, jj, d + 1))
					z[ii][jj][root] = min(z[ii][jj][root], d + 1)
				elif s[ii][jj] != s[i][j] and s[ii][jj] in '123':
					dist[int(s[ii][jj]) - 1] = min(dist[int(s[ii][jj]) - 1], d)
	ans = min(ans, sum(dist))

if ans >= 1e18:
	print(-1)
else:
	for i in range(n):
		for j in range(m):
			if s[i][j] == '.':
				ans = min(ans, sum(z[i][j]) - 2)
	print(ans)
",text_b
